session_id,timestamp,robot_id,type,campaign_id,duration_s,outcome,converted
S-000139,2026-06-08 19:35:00,R-01,qr_scan,C-PROMO1,23,completed,false
S-000590,2026-06-04 21:38:00,R-03,qr_scan,C-PROMO2,40,completed,false
S-001176,2026-06-11 15:49:00,R-05,voice_chat,,26,completed,false
S-001199,2026-06-12 15:26:00,R-05,voice_chat,,5,abandoned,false
S-001880,2026-06-13 14:01:00,R-08,qr_scan,C-PROMO2,16,abandoned,false
S-000639,2026-06-07 19:20:00,R-03,qr_scan,C-VENUE,51,completed,false
S-002013,2026-06-06 17:50:00,R-09,screen_tap,,4,error,false
S-002338,2026-06-10 13:25:00,R-10,screen_tap,,31,completed,false
S-002101,2026-06-11 15:59:00,R-09,qr_scan,C-PROMO2,87,abandoned,true
S-002152,2026-06-14 11:13:00,R-09,qr_scan,C-BRANDX,23,abandoned,false
S-001674,2026-06-01 21:34:00,R-08,qr_scan,C-VENUE,87,completed,false
S-001612,2026-06-06 15:26:00,R-07,screen_tap,,15,completed,false
S-001623,2026-06-07 16:14:00,R-07,screen_tap,,12,completed,false
S-001417,2026-06-10 10:00:00,R-06,qr_scan,C-BRANDX,31,completed,true
S-000099,2026-06-06 15:51:00,R-01,voice_chat,,27,abandoned,false
S-000739,2026-06-13 18:42:00,R-03,screen_tap,,55,completed,false
S-001669,2026-06-01 18:18:00,R-08,qr_scan,C-PROMO2,14,error,false
S-001274,2026-06-02 17:44:00,R-06,qr_scan,C-PROMO2,3,completed,false
S-001993,2026-06-05 16:05:00,R-09,screen_tap,,3,completed,false
S-002394,2026-06-12 19:24:00,R-10,qr_scan,C-VENUE,59,completed,false
S-001899,2026-06-14 17:04:00,R-08,qr_scan,C-BRANDX,43,abandoned,false
S-002187,2026-06-01 17:44:00,R-10,qr_scan,C-VENUE,65,completed,false
S-002370,2026-06-11 18:09:00,R-10,screen_tap,,50,abandoned,false
S-000110,2026-06-07 15:37:00,R-01,qr_scan,C-BRANDX,86,abandoned,false
S-001898,2026-06-14 15:46:00,R-08,screen_tap,,33,completed,false
S-001391,2026-06-08 19:04:00,R-06,screen_tap,,35,completed,false
S-000100,2026-06-06 15:07:00,R-01,qr_scan,C-BRANDX,60,abandoned,true
S-000696,2026-06-10 17:07:00,R-03,qr_scan,C-PROMO1,57,abandoned,true
S-001835,2026-06-10 18:49:00,R-08,qr_scan,C-BRANDX,88,completed,false
S-001329,2026-06-05 15:56:00,R-06,voice_chat,,14,completed,false
S-000055,2026-06-04 11:24:00,R-01,voice_chat,,67,completed,false
S-001323,2026-06-05 12:55:00,R-06,screen_tap,,52,completed,false
S-001078,2026-06-05 18:29:00,R-05,screen_tap,,59,error,false
S-002349,2026-06-10 20:06:00,R-10,qr_scan,C-BRANDX,46,completed,false
S-000726,2026-06-12 18:15:00,R-03,voice_chat,,38,completed,false
S-000698,2026-06-10 17:03:00,R-03,voice_chat,,80,completed,false
S-002341,2026-06-10 15:06:00,R-10,qr_scan,C-PROMO2,9,completed,true
S-000877,2026-06-07 14:24:00,R-04,screen_tap,,81,completed,false
S-001530,2026-06-01 19:27:00,R-07,qr_scan,C-VENUE,16,completed,false
S-002339,2026-06-10 14:04:00,R-10,qr_scan,C-VENUE,8,completed,false
S-000829,2026-06-04 17:26:00,R-04,voice_chat,,33,error,false
S-001439,2026-06-11 12:06:00,R-06,voice_chat,,72,completed,false
S-001462,2026-06-12 18:20:00,R-06,screen_tap,,6,completed,false
S-000802,2026-06-03 10:40:00,R-04,qr_scan,C-PROMO2,81,completed,true
S-001745,2026-06-05 17:56:00,R-08,voice_chat,,78,error,false
S-000710,2026-06-11 15:13:00,R-03,qr_scan,C-BRANDX,41,completed,false
S-001660,2026-06-01 14:14:00,R-08,voice_chat,,19,completed,false
S-001566,2026-06-03 19:12:00,R-07,qr_scan,C-VENUE,42,completed,false
S-001195,2026-06-12 14:43:00,R-05,qr_scan,C-BRANDX,69,completed,false
S-001610,2026-06-06 13:50:00,R-07,qr_scan,C-VENUE,41,abandoned,false
S-001766,2026-06-07 11:36:00,R-08,screen_tap,,74,abandoned,false
S-000469,2026-06-12 21:50:00,R-02,qr_scan,C-VENUE,4,completed,false
S-002298,2026-06-07 20:23:00,R-10,screen_tap,,64,abandoned,false
S-001083,2026-06-06 12:16:00,R-05,screen_tap,,32,completed,false
S-000043,2026-06-03 14:41:00,R-01,voice_chat,,80,completed,false
S-000844,2026-06-05 16:47:00,R-04,qr_scan,C-VENUE,54,completed,true
S-000444,2026-06-11 10:46:00,R-02,screen_tap,,24,abandoned,false
S-001952,2026-06-03 12:55:00,R-09,screen_tap,,74,completed,false
S-002140,2026-06-13 16:31:00,R-09,qr_scan,C-PROMO2,15,error,false
S-000978,2026-06-13 18:16:00,R-04,screen_tap,,30,completed,false
S-001840,2026-06-10 20:50:00,R-08,screen_tap,,58,abandoned,false
S-001629,2026-06-07 18:10:00,R-07,voice_chat,,51,completed,false
S-001349,2026-06-06 18:38:00,R-06,qr_scan,C-PROMO1,87,completed,false
S-001506,2026-06-14 19:02:00,R-06,screen_tap,,4,abandoned,false
S-001164,2026-06-10 20:44:00,R-05,qr_scan,C-PROMO1,48,completed,false
S-000056,2026-06-04 11:50:00,R-01,screen_tap,,16,abandoned,false
S-001280,2026-06-03 10:29:00,R-06,qr_scan,C-PROMO2,53,completed,true
S-000491,2026-06-13 21:09:00,R-02,voice_chat,,58,completed,false
S-001380,2026-06-08 10:48:00,R-06,voice_chat,,18,completed,false
S-002290,2026-06-07 16:36:00,R-10,screen_tap,,8,completed,false
S-001932,2026-06-02 11:14:00,R-09,qr_scan,C-BRANDX,4,error,true
S-001136,2026-06-09 15:35:00,R-05,voice_chat,,51,completed,false
S-000848,2026-06-05 18:42:00,R-04,qr_scan,C-PROMO1,20,abandoned,true
S-002302,2026-06-08 13:40:00,R-10,qr_scan,C-BRANDX,30,completed,false
S-002276,2026-06-07 10:59:00,R-10,voice_chat,,7,completed,false
S-000867,2026-06-06 21:24:00,R-04,qr_scan,C-PROMO1,62,error,true
S-001869,2026-06-12 17:30:00,R-08,qr_scan,C-VENUE,57,completed,true
S-000858,2026-06-06 15:03:00,R-04,qr_scan,C-PROMO1,35,abandoned,false
S-001152,2026-06-10 10:12:00,R-05,screen_tap,,77,completed,false
S-001397,2026-06-09 11:55:00,R-06,screen_tap,,86,completed,false
S-000119,2026-06-07 19:25:00,R-01,screen_tap,,86,completed,false
S-000822,2026-06-04 11:58:00,R-04,qr_scan,C-PROMO1,32,completed,false
S-001320,2026-06-05 11:41:00,R-06,qr_scan,C-PROMO1,86,abandoned,false
S-002208,2026-06-02 15:55:00,R-10,voice_chat,,6,completed,false
S-001927,2026-06-01 19:56:00,R-09,screen_tap,,39,error,false
S-001392,2026-06-08 20:48:00,R-06,qr_scan,C-BRANDX,63,error,false
S-000240,2026-06-14 11:57:00,R-01,screen_tap,,24,completed,false
S-001686,2026-06-02 14:17:00,R-08,screen_tap,,28,abandoned,false
S-001208,2026-06-12 21:27:00,R-05,screen_tap,,51,completed,false
S-000310,2026-06-04 10:04:00,R-02,screen_tap,,11,completed,false
S-002126,2026-06-12 19:04:00,R-09,voice_chat,,62,completed,false
S-000169,2026-06-10 11:22:00,R-01,qr_scan,C-BRANDX,42,abandoned,false
S-001782,2026-06-08 10:33:00,R-08,screen_tap,,26,completed,false
S-000336,2026-06-05 15:40:00,R-02,screen_tap,,13,completed,false
S-001600,2026-06-05 21:31:00,R-07,screen_tap,,52,completed,false
S-000794,2026-06-02 18:58:00,R-04,qr_scan,C-PROMO1,82,completed,false
S-001456,2026-06-12 15:22:00,R-06,qr_scan,C-PROMO2,72,completed,false
S-000172,2026-06-10 14:46:00,R-01,qr_scan,C-BRANDX,69,completed,false
S-001536,2026-06-02 13:08:00,R-07,qr_scan,C-PROMO2,70,abandoned,false
S-002233,2026-06-03 20:27:00,R-10,screen_tap,,7,completed,false
S-000510,2026-06-01 10:51:00,R-03,qr_scan,C-PROMO1,79,completed,true
S-001376,2026-06-07 19:53:00,R-06,voice_chat,,82,completed,false
S-000370,2026-06-07 12:08:00,R-02,qr_scan,C-VENUE,7,completed,false
S-001151,2026-06-10 10:06:00,R-05,screen_tap,,80,completed,false
S-002112,2026-06-11 21:58:00,R-09,screen_tap,,22,completed,false
S-000366,2026-06-07 11:59:00,R-02,screen_tap,,24,completed,false
S-001181,2026-06-11 17:59:00,R-05,qr_scan,C-VENUE,69,completed,true
S-001318,2026-06-05 10:19:00,R-06,qr_scan,C-BRANDX,76,abandoned,false
S-001982,2026-06-04 21:54:00,R-09,qr_scan,C-VENUE,4,completed,false
S-000199,2026-06-11 19:23:00,R-01,qr_scan,C-VENUE,12,completed,false
S-000392,2026-06-08 19:22:00,R-02,screen_tap,,72,completed,false
S-000449,2026-06-11 17:50:00,R-02,voice_chat,,40,completed,false
S-001423,2026-06-10 15:15:00,R-06,voice_chat,,84,completed,false
S-001467,2026-06-12 20:28:00,R-06,qr_scan,C-PROMO2,46,completed,false
S-002269,2026-06-06 19:40:00,R-10,screen_tap,,71,abandoned,false
S-002387,2026-06-12 16:35:00,R-10,qr_scan,C-PROMO2,78,completed,false
S-001297,2026-06-04 11:45:00,R-06,voice_chat,,87,completed,false
S-000457,2026-06-12 12:58:00,R-02,voice_chat,,49,completed,false
S-002182,2026-06-01 14:04:00,R-10,screen_tap,,87,abandoned,false
S-002099,2026-06-11 14:35:00,R-09,screen_tap,,58,completed,false
S-000111,2026-06-07 15:11:00,R-01,qr_scan,C-PROMO1,32,completed,false
S-002425,2026-06-14 21:41:00,R-10,screen_tap,,59,completed,false
S-000276,2026-06-01 21:49:00,R-02,screen_tap,,7,completed,false
S-002066,2026-06-09 17:29:00,R-09,qr_scan,C-PROMO2,72,completed,false
S-001046,2026-06-03 20:57:00,R-05,voice_chat,,43,completed,false
S-000007,2026-06-01 17:03:00,R-01,screen_tap,,59,abandoned,false
S-001011,2026-06-02 10:22:00,R-05,voice_chat,,89,completed,false
S-002056,2026-06-09 11:08:00,R-09,qr_scan,C-VENUE,71,completed,false
S-002413,2026-06-14 12:30:00,R-10,qr_scan,C-VENUE,12,abandoned,true
S-001967,2026-06-03 21:52:00,R-09,qr_scan,C-BRANDX,60,abandoned,false
S-000940,2026-06-11 17:52:00,R-04,voice_chat,,81,abandoned,false
S-002376,2026-06-11 21:12:00,R-10,voice_chat,,28,completed,false
S-000790,2026-06-02 15:47:00,R-04,qr_scan,C-PROMO1,27,completed,false
S-001359,2026-06-06 21:50:00,R-06,voice_chat,,35,completed,false
S-000479,2026-06-13 16:18:00,R-02,screen_tap,,43,completed,false
S-001059,2026-06-04 18:12:00,R-05,qr_scan,C-VENUE,47,completed,false
S-001265,2026-06-02 11:01:00,R-06,qr_scan,C-VENUE,84,completed,false
S-001020,2026-06-02 16:31:00,R-05,screen_tap,,83,completed,false
S-002398,2026-06-13 11:48:00,R-10,voice_chat,,47,completed,false
S-001010,2026-06-02 10:10:00,R-05,voice_chat,,41,completed,false
S-000873,2026-06-07 11:22:00,R-04,qr_scan,C-PROMO1,7,abandoned,true
S-001508,2026-06-14 20:31:00,R-06,screen_tap,,68,abandoned,false
S-000040,2026-06-03 11:25:00,R-01,qr_scan,C-PROMO1,72,completed,false
S-002380,2026-06-12 12:28:00,R-10,qr_scan,C-PROMO2,80,completed,false
S-000556,2026-06-03 17:12:00,R-03,qr_scan,C-BRANDX,43,completed,false
S-000304,2026-06-03 13:04:00,R-02,qr_scan,C-PROMO2,27,error,true
S-002369,2026-06-11 18:31:00,R-10,qr_scan,C-VENUE,42,completed,true
S-001675,2026-06-01 21:07:00,R-08,screen_tap,,27,abandoned,false
S-001603,2026-06-06 10:30:00,R-07,voice_chat,,7,abandoned,false
S-001495,2026-06-14 12:08:00,R-06,qr_scan,C-BRANDX,52,abandoned,true
S-001823,2026-06-10 13:59:00,R-08,qr_scan,C-VENUE,8,abandoned,false
S-001159,2026-06-10 18:59:00,R-05,screen_tap,,47,completed,false
S-000351,2026-06-06 15:48:00,R-02,screen_tap,,38,completed,false
S-000144,2026-06-08 21:09:00,R-01,voice_chat,,74,completed,false
S-000685,2026-06-09 20:09:00,R-03,qr_scan,C-PROMO1,76,completed,false
S-000077,2026-06-05 10:16:00,R-01,qr_scan,C-BRANDX,74,completed,false
S-000171,2026-06-10 12:23:00,R-01,screen_tap,,63,completed,false
S-000129,2026-06-08 13:07:00,R-01,qr_scan,C-VENUE,28,error,true
S-001652,2026-06-08 19:59:00,R-07,screen_tap,,90,completed,false
S-000571,2026-06-04 14:37:00,R-03,qr_scan,C-BRANDX,36,abandoned,false
S-000896,2026-06-08 15:56:00,R-04,qr_scan,C-PROMO1,48,abandoned,false
S-002123,2026-06-12 18:57:00,R-09,qr_scan,C-PROMO1,41,error,false
S-001220,2026-06-13 17:11:00,R-05,qr_scan,C-BRANDX,48,completed,false
S-001281,2026-06-03 11:05:00,R-06,voice_chat,,65,completed,false
S-000888,2026-06-08 11:42:00,R-04,qr_scan,C-BRANDX,5,completed,false
S-001454,2026-06-12 11:39:00,R-06,voice_chat,,36,abandoned,false
S-002340,2026-06-10 14:15:00,R-10,qr_scan,C-VENUE,9,abandoned,false
S-000498,2026-06-14 15:07:00,R-02,qr_scan,C-BRANDX,46,error,false
S-000982,2026-06-13 19:03:00,R-04,screen_tap,,50,completed,false
S-000356,2026-06-06 17:17:00,R-02,qr_scan,C-BRANDX,12,completed,true
S-001968,2026-06-03 21:34:00,R-09,voice_chat,,19,completed,false
S-000534,2026-06-02 11:14:00,R-03,screen_tap,,56,abandoned,false
S-000874,2026-06-07 12:32:00,R-04,screen_tap,,12,completed,false
S-002297,2026-06-07 20:46:00,R-10,qr_scan,C-VENUE,75,completed,false
S-002106,2026-06-11 18:49:00,R-09,qr_scan,C-PROMO2,74,error,false
S-000091,2026-06-05 20:17:00,R-01,qr_scan,C-VENUE,28,abandoned,false
S-000678,2026-06-09 17:37:00,R-03,screen_tap,,74,completed,false
S-001450,2026-06-11 19:26:00,R-06,qr_scan,C-BRANDX,27,error,false
S-000611,2026-06-06 13:43:00,R-03,qr_scan,C-PROMO2,52,error,true
S-002109,2026-06-11 19:56:00,R-09,screen_tap,,29,completed,false
S-001303,2026-06-04 14:08:00,R-06,qr_scan,C-VENUE,65,completed,false
S-001769,2026-06-07 12:28:00,R-08,voice_chat,,54,abandoned,false
S-000729,2026-06-12 20:06:00,R-03,qr_scan,C-PROMO2,9,completed,true
S-000308,2026-06-03 18:52:00,R-02,voice_chat,,45,completed,false
S-002104,2026-06-11 17:40:00,R-09,voice_chat,,47,completed,false
S-000527,2026-06-01 17:07:00,R-03,qr_scan,C-PROMO1,53,completed,true
S-001211,2026-06-13 13:16:00,R-05,qr_scan,C-BRANDX,3,abandoned,true
S-001455,2026-06-12 15:39:00,R-06,qr_scan,C-PROMO2,81,completed,false
S-001896,2026-06-14 14:36:00,R-08,qr_scan,C-PROMO2,67,abandoned,true
S-000158,2026-06-09 18:29:00,R-01,voice_chat,,14,abandoned,false
S-001969,2026-06-03 21:18:00,R-09,voice_chat,,70,abandoned,false
S-000627,2026-06-07 11:25:00,R-03,qr_scan,C-BRANDX,85,completed,true
S-000917,2026-06-09 20:41:00,R-04,screen_tap,,43,completed,false
S-001067,2026-06-04 21:34:00,R-05,qr_scan,C-VENUE,83,error,false
S-001058,2026-06-04 18:14:00,R-05,qr_scan,C-PROMO2,56,completed,false
S-000379,2026-06-07 21:03:00,R-02,screen_tap,,52,completed,false
S-001317,2026-06-04 21:08:00,R-06,screen_tap,,90,completed,false
S-001436,2026-06-11 11:20:00,R-06,screen_tap,,64,completed,false
S-001356,2026-06-06 20:50:00,R-06,voice_chat,,19,error,false
S-000278,2026-06-01 21:04:00,R-02,voice_chat,,28,abandoned,false
S-001203,2026-06-12 18:08:00,R-05,voice_chat,,56,completed,false
S-001990,2026-06-05 15:43:00,R-09,screen_tap,,73,abandoned,false
S-001449,2026-06-11 19:29:00,R-06,qr_scan,C-PROMO2,30,abandoned,false
S-000926,2026-06-10 15:46:00,R-04,screen_tap,,69,completed,false
S-001279,2026-06-02 21:23:00,R-06,screen_tap,,28,completed,false
S-001649,2026-06-08 17:54:00,R-07,qr_scan,C-PROMO1,80,completed,false
S-000338,2026-06-05 16:06:00,R-02,screen_tap,,37,completed,false
S-000235,2026-06-13 20:10:00,R-01,qr_scan,C-PROMO1,22,completed,false
S-001035,2026-06-03 14:16:00,R-05,qr_scan,C-PROMO1,45,completed,true
S-001399,2026-06-09 12:34:00,R-06,voice_chat,,61,completed,false
S-001252,2026-06-01 16:51:00,R-06,voice_chat,,27,completed,false
S-001219,2026-06-13 17:56:00,R-05,qr_scan,C-PROMO1,60,completed,false
S-001810,2026-06-09 19:59:00,R-08,qr_scan,C-PROMO1,61,completed,false
S-001773,2026-06-07 15:30:00,R-08,screen_tap,,35,completed,false
S-001583,2026-06-04 20:45:00,R-07,screen_tap,,46,completed,false
S-002035,2026-06-07 20:23:00,R-09,qr_scan,C-VENUE,11,completed,false
S-001445,2026-06-11 15:25:00,R-06,voice_chat,,71,completed,false
S-001584,2026-06-05 10:41:00,R-07,qr_scan,C-BRANDX,25,completed,false
S-000202,2026-06-11 21:20:00,R-01,qr_scan,C-VENUE,68,error,true
S-001210,2026-06-13 11:42:00,R-05,voice_chat,,62,completed,false
S-001670,2026-06-01 18:41:00,R-08,qr_scan,C-PROMO2,44,completed,false
S-001602,2026-06-06 10:50:00,R-07,qr_scan,C-VENUE,52,completed,false
S-000487,2026-06-13 19:39:00,R-02,qr_scan,C-BRANDX,76,abandoned,false
S-002226,2026-06-03 12:07:00,R-10,voice_chat,,40,abandoned,false
S-001256,2026-06-01 18:49:00,R-06,qr_scan,C-PROMO1,22,completed,true
S-001342,2026-06-06 15:54:00,R-06,qr_scan,C-VENUE,7,completed,true
S-001507,2026-06-14 19:16:00,R-06,qr_scan,C-PROMO1,71,error,true
S-001193,2026-06-12 11:59:00,R-05,qr_scan,C-PROMO1,78,error,true
S-000031,2026-06-02 16:35:00,R-01,qr_scan,C-PROMO2,78,abandoned,true
S-001377,2026-06-07 19:13:00,R-06,screen_tap,,24,completed,false
S-000204,2026-06-12 14:09:00,R-01,voice_chat,,34,abandoned,false
S-001749,2026-06-05 19:04:00,R-08,screen_tap,,47,completed,false
S-000835,2026-06-05 10:37:00,R-04,screen_tap,,41,error,false
S-000481,2026-06-13 17:28:00,R-02,qr_scan,C-PROMO1,29,abandoned,false
S-001714,2026-06-03 17:35:00,R-08,qr_scan,C-PROMO2,65,completed,false
S-001941,2026-06-02 15:58:00,R-09,qr_scan,C-PROMO1,24,completed,false
S-001679,2026-06-02 11:23:00,R-08,voice_chat,,10,abandoned,false
S-002134,2026-06-13 14:39:00,R-09,qr_scan,C-PROMO1,26,error,false
S-001215,2026-06-13 15:41:00,R-05,qr_scan,C-BRANDX,15,completed,false
S-001381,2026-06-08 11:28:00,R-06,qr_scan,C-PROMO1,72,completed,false
S-000878,2026-06-07 16:20:00,R-04,voice_chat,,34,completed,false
S-001249,2026-06-01 12:13:00,R-06,qr_scan,C-PROMO1,35,completed,false
S-002098,2026-06-11 14:12:00,R-09,screen_tap,,15,error,false
S-000071,2026-06-04 20:58:00,R-01,voice_chat,,88,completed,false
S-001621,2026-06-07 11:38:00,R-07,screen_tap,,59,completed,false
S-002043,2026-06-08 15:16:00,R-09,qr_scan,C-VENUE,61,error,false
S-000895,2026-06-08 15:58:00,R-04,qr_scan,C-VENUE,84,completed,false
S-001060,2026-06-04 18:28:00,R-05,screen_tap,,12,abandoned,false
S-001124,2026-06-08 21:45:00,R-05,qr_scan,C-BRANDX,29,abandoned,false
S-001811,2026-06-09 19:09:00,R-08,qr_scan,C-PROMO1,6,completed,false
S-000616,2026-06-06 15:37:00,R-03,qr_scan,C-PROMO2,10,abandoned,true
S-000363,2026-06-06 21:40:00,R-02,screen_tap,,42,completed,false
S-001532,2026-06-01 21:46:00,R-07,voice_chat,,69,completed,false
S-001484,2026-06-13 17:32:00,R-06,qr_scan,C-VENUE,21,completed,false
S-002102,2026-06-11 16:56:00,R-09,qr_scan,C-PROMO2,79,completed,false
S-000628,2026-06-07 11:42:00,R-03,qr_scan,C-BRANDX,90,completed,false
S-001328,2026-06-05 14:08:00,R-06,qr_scan,C-PROMO2,25,abandoned,false
S-001118,2026-06-08 15:42:00,R-05,screen_tap,,6,completed,false
S-000066,2026-06-04 17:29:00,R-01,qr_scan,C-BRANDX,11,abandoned,false
S-001503,2026-06-14 18:55:00,R-06,screen_tap,,73,completed,false
S-002203,2026-06-02 13:42:00,R-10,voice_chat,,47,completed,false
S-000298,2026-06-03 10:45:00,R-02,qr_scan,C-PROMO2,19,abandoned,true
S-000899,2026-06-08 18:02:00,R-04,screen_tap,,57,completed,false
S-002306,2026-06-08 14:25:00,R-10,qr_scan,C-BRANDX,26,completed,false
S-000299,2026-06-03 10:07:00,R-02,qr_scan,C-PROMO1,60,abandoned,false
S-001680,2026-06-02 12:15:00,R-08,qr_scan,C-BRANDX,47,completed,true
S-002251,2026-06-04 18:19:00,R-10,voice_chat,,65,completed,false
S-001023,2026-06-02 17:04:00,R-05,qr_scan,C-BRANDX,71,abandoned,true
S-000410,2026-06-09 18:03:00,R-02,screen_tap,,65,error,false
S-001018,2026-06-02 15:51:00,R-05,qr_scan,C-PROMO1,26,completed,false
S-001691,2026-06-02 17:18:00,R-08,qr_scan,C-PROMO1,34,completed,true
S-001432,2026-06-10 20:28:00,R-06,qr_scan,C-PROMO1,82,error,false
S-000249,2026-06-14 17:12:00,R-01,screen_tap,,58,abandoned,false
S-000442,2026-06-10 21:39:00,R-02,qr_scan,C-VENUE,41,abandoned,true
S-001873,2026-06-12 19:38:00,R-08,qr_scan,C-VENUE,16,abandoned,false
S-000651,2026-06-08 13:48:00,R-03,qr_scan,C-BRANDX,52,completed,false
S-000383,2026-06-08 11:12:00,R-02,screen_tap,,22,completed,false
S-001022,2026-06-02 16:38:00,R-05,qr_scan,C-PROMO2,19,completed,false
S-001429,2026-06-10 19:54:00,R-06,screen_tap,,5,completed,false
S-000522,2026-06-01 15:14:00,R-03,screen_tap,,45,completed,false
S-001294,2026-06-04 10:29:00,R-06,voice_chat,,84,completed,false
S-000022,2026-06-02 11:18:00,R-01,qr_scan,C-VENUE,60,completed,false
S-000667,2026-06-08 21:19:00,R-03,screen_tap,,42,abandoned,false
S-000864,2026-06-06 20:41:00,R-04,screen_tap,,19,completed,false
S-001964,2026-06-03 19:51:00,R-09,qr_scan,C-PROMO2,84,abandoned,true
S-000216,2026-06-12 20:07:00,R-01,voice_chat,,10,completed,false
S-002333,2026-06-10 10:55:00,R-10,screen_tap,,54,abandoned,false
S-000074,2026-06-04 21:56:00,R-01,qr_scan,C-PROMO1,39,completed,false
S-002179,2026-06-01 12:22:00,R-10,qr_scan,C-PROMO1,10,error,false
S-002227,2026-06-03 14:06:00,R-10,screen_tap,,82,completed,false
S-000395,2026-06-09 10:20:00,R-02,qr_scan,C-BRANDX,16,completed,false
S-001263,2026-06-01 21:07:00,R-06,screen_tap,,64,completed,false
S-000758,2026-06-14 17:42:00,R-03,qr_scan,C-VENUE,18,completed,false
S-001539,2026-06-02 14:00:00,R-07,screen_tap,,61,completed,false
S-001783,2026-06-08 11:22:00,R-08,qr_scan,C-BRANDX,19,error,true
S-001808,2026-06-09 18:42:00,R-08,screen_tap,,36,abandoned,false
S-000198,2026-06-11 19:32:00,R-01,qr_scan,C-PROMO2,71,abandoned,false
S-000965,2026-06-13 10:02:00,R-04,voice_chat,,71,completed,false
S-001485,2026-06-13 20:18:00,R-06,voice_chat,,84,completed,false
S-000357,2026-06-06 18:03:00,R-02,screen_tap,,71,completed,false
S-000890,2026-06-08 12:06:00,R-04,qr_scan,C-PROMO2,34,completed,false
S-001453,2026-06-12 10:28:00,R-06,screen_tap,,6,completed,false
S-001841,2026-06-10 20:27:00,R-08,screen_tap,,8,completed,false
S-000241,2026-06-14 11:07:00,R-01,qr_scan,C-PROMO2,83,completed,false
S-002256,2026-06-04 21:23:00,R-10,voice_chat,,65,completed,false
S-000686,2026-06-09 20:59:00,R-03,qr_scan,C-BRANDX,38,completed,false
S-001820,2026-06-10 12:31:00,R-08,qr_scan,C-VENUE,90,abandoned,false
S-000236,2026-06-13 21:10:00,R-01,screen_tap,,34,error,false
S-002137,2026-06-13 15:55:00,R-09,screen_tap,,68,error,false
S-000218,2026-06-12 21:18:00,R-01,qr_scan,C-PROMO1,27,completed,false
S-000472,2026-06-13 11:26:00,R-02,screen_tap,,66,completed,false
S-001595,2026-06-05 18:04:00,R-07,qr_scan,C-BRANDX,31,completed,true
S-002204,2026-06-02 14:28:00,R-10,screen_tap,,50,completed,false
S-001897,2026-06-14 14:35:00,R-08,screen_tap,,86,completed,false
S-001936,2026-06-02 12:01:00,R-09,screen_tap,,27,completed,false
S-001404,2026-06-09 14:48:00,R-06,qr_scan,C-PROMO1,62,error,false
S-000106,2026-06-06 21:25:00,R-01,screen_tap,,3,completed,false
S-002348,2026-06-10 18:55:00,R-10,screen_tap,,36,abandoned,false
S-000938,2026-06-11 16:54:00,R-04,screen_tap,,45,error,false
S-000270,2026-06-01 17:37:00,R-02,screen_tap,,3,completed,false
S-001474,2026-06-13 12:49:00,R-06,voice_chat,,40,completed,false
S-000545,2026-06-02 16:09:00,R-03,qr_scan,C-BRANDX,78,completed,true
S-000247,2026-06-14 15:38:00,R-01,voice_chat,,13,error,false
S-000720,2026-06-12 11:01:00,R-03,qr_scan,C-VENUE,9,completed,true
S-001161,2026-06-10 18:26:00,R-05,qr_scan,C-PROMO1,72,completed,true
S-000044,2026-06-03 15:33:00,R-01,qr_scan,C-BRANDX,37,abandoned,false
S-000826,2026-06-04 15:20:00,R-04,qr_scan,C-PROMO2,29,abandoned,false
S-000337,2026-06-05 16:51:00,R-02,qr_scan,C-VENUE,71,error,false
S-000148,2026-06-09 11:30:00,R-01,screen_tap,,29,completed,false
S-001908,2026-06-14 20:56:00,R-08,screen_tap,,61,completed,false
S-000467,2026-06-12 20:17:00,R-02,qr_scan,C-PROMO2,74,completed,false
S-001754,2026-06-06 14:06:00,R-08,voice_chat,,20,completed,false
S-001777,2026-06-07 17:56:00,R-08,qr_scan,C-PROMO1,35,completed,true
S-001739,2026-06-05 10:54:00,R-08,qr_scan,C-VENUE,45,completed,false
S-002235,2026-06-04 11:57:00,R-10,voice_chat,,20,completed,false
S-000238,2026-06-14 10:00:00,R-01,screen_tap,,8,completed,false
S-001327,2026-06-05 14:39:00,R-06,qr_scan,C-PROMO2,31,completed,false
S-000733,2026-06-13 14:03:00,R-03,screen_tap,,41,completed,false
S-001659,2026-06-01 13:17:00,R-08,voice_chat,,53,completed,false
S-000912,2026-06-09 13:48:00,R-04,qr_scan,C-PROMO1,20,completed,false
S-000882,2026-06-07 18:31:00,R-04,screen_tap,,71,completed,false
S-001579,2026-06-04 16:55:00,R-07,voice_chat,,84,completed,false
S-000032,2026-06-02 17:37:00,R-01,qr_scan,C-BRANDX,25,abandoned,false
S-002400,2026-06-13 12:09:00,R-10,qr_scan,C-PROMO2,75,completed,false
S-000793,2026-06-02 17:55:00,R-04,screen_tap,,89,completed,false
S-000080,2026-06-05 13:28:00,R-01,qr_scan,C-PROMO1,58,completed,false
S-000649,2026-06-08 12:12:00,R-03,screen_tap,,37,error,false
S-002184,2026-06-01 15:03:00,R-10,screen_tap,,48,completed,false
S-000934,2026-06-10 21:12:00,R-04,voice_chat,,28,completed,false
S-001052,2026-06-04 14:11:00,R-05,voice_chat,,36,abandoned,false
S-001070,2026-06-05 11:57:00,R-05,qr_scan,C-PROMO1,16,completed,true
S-002335,2026-06-10 12:18:00,R-10,qr_scan,C-PROMO1,68,abandoned,false
